8.0	6.0	0.210526315789	0.157894736842	0.453518103674	0.44581774595
12.75	3.0	0.554347826087	0.130434782609	0.616602374073	0.367642054898
8	1	1.0	0.125	1.32287565553	0.330718913883
5.5	5.0	0.196428571429	0.178571428571	0.38589612116	0.467024886808
41.1875	14.25	0.468039772727	0.161931818182	0.715530978228	0.479760494116
30.5	18.5	0.564814814815	0.342592592593	0.862255313098	0.68599801637
18.75	11.25	0.436046511628	0.261627906977	0.673616202696	0.447712169958
10.25	18.5	0.292857142857	0.528571428571	0.5088001091	0.693777003519
2	0	1.0	0.0	1.0	0.0
8.0	0.0	0.533333333333	0.0	0.784573486396	0.0
12.5	5.0	1.38888888889	0.555555555556	0.773799348732	1.25707872211
12.75	2.0	0.53125	0.0833333333333	0.860936082122	0.276385399196
4.5	2.0	0.45	0.2	0.788986691903	0.4
17.25	7.5	0.410714285714	0.178571428571	0.73156190656	0.405636310414
25.5	8.75	0.296511627907	0.101744186047	0.506515151503	0.459679341879
4.0	1.0	0.333333333333	0.0833333333333	0.471404520791	0.276385399196
15.75	4.0	1.21153846154	0.307692307692	1.50590553465	0.605692913386
25.0	9.25	0.78125	0.2890625	1.18544229615	0.527039842985
11.5	3.5	0.676470588235	0.205882352941	0.784803768478	0.3857316779
13	5	0.342105263158	0.131578947368	0.526973273539	0.408530913059
8.0	4.0	0.727272727273	0.363636363636	0.749655568294	0.642824346533
26.5	8.0	1.325	0.4	1.80468141233	0.916515138991
2.0	14.875	0.0740740740741	0.550925925926	0.261891400439	0.823735885662
4.0	13.25	0.285714285714	0.946428571429	0.451753951453	1.00079687637
7.0	0.0	0.538461538462	0.0	0.603245659283	0.0
7.5	2.0	0.833333333333	0.222222222222	0.849836585599	0.415739709642
23.0	5.0	0.884615384615	0.192307692308	1.04979569723	0.368910117178
28.3125	13.5	0.857954545455	0.409090909091	1.03344551955	0.711960007544
6.5	5.0	0.361111111111	0.277777777778	0.596414182044	0.447903208239
14.75	4.5	0.567307692308	0.173076923077	1.11277047772	0.365384615385
25.75	9.0	0.887931034483	0.310344827586	1.47622860418	0.462634753965
6.0	1.5	0.75	0.1875	1.29903810568	0.347985272677
14.75	6.0	0.670454545455	0.272727272727	0.951632459957	0.616575453011
67.0	25.5	0.697916666667	0.265625	0.885294109165	0.616412356064
6.0	12.625	0.206896551724	0.435344827586	0.405080693947	1.02059645427
4.0	6.5	0.666666666667	1.08333333333	0.7453559925	1.09607886983
23.0	9.0	0.621621621622	0.243243243243	1.117462167	0.540540540541
2.3125	3.0	0.128472222222	0.166666666667	0.316277325224	0.37267799625
6.5	1.0	1.08333333333	0.166666666667	0.606675824107	0.37267799625
3	1	0.333333333333	0.111111111111	0.666666666667	0.314269680527
26.25	20.5	0.298295454545	0.232954545455	0.625974189112	0.482352566007
5.5	0.0	0.611111111111	0.0	0.566557723733	0.0
23.0	8.5	0.442307692308	0.163461538462	0.601711071045	0.363227437837
10.5	7.0	0.338709677419	0.225806451613	0.614175250473	0.565667029573
3	1	3.0	1.0	0.0	0.0
12.5	21.0	0.265957446809	0.446808510638	0.493048094734	0.612233811487
14.5	4.0	1.20833333333	0.333333333333	1.61320505688	0.623609564462
3.0	1.0	0.75	0.25	0.75	0.433012701892
9.25	9.5	0.660714285714	0.678571428571	0.729524936279	1.78892568377
6.0	8.25	0.75	1.03125	0.968245836552	1.265142655
27.0	17.5	0.428571428571	0.277777777778	0.728431359085	0.47790695928
